title,link
"CIRCULAR LETTER NO. 6/46/DPM THE FOURTH ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO. 6/20/DPM DATED APRIL 26, 2004 CONCERNING THE INTEREST RATE FOR DEPOSIT AND INTER BANK MONEY MARKET UNDER GOVERNMENT GUARANTEE.",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2064604%20eng.aspx
BANK INDONESIA REGULATION NO. 6/26/PBI/2004 INTEREST RATES AND FINANCING RATIOS UNDER THE PROFIT SHARING PRINCIPLE FOR PROGRAM CREDIT,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2062604.aspx
BANK INDONESIA REGULATION NO. 6/25/PBI/2004 COMMERCIAL BANK'S BUSINESS PLAN,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2062504.aspx
BANK INDONESIA REGULATION NO. 6/24/PBI/2004 COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2062404%20eng.aspx
CIRCULAR LETTER NO. 6/43/DPNP IMPLEMENTATION OF RISK MANAGEMENT FOR BANKS ENGAGING IN JOINT MARKETING EFFORTS WITH INSURANCE COMPANY (BANCASSURANCE),https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2064304.aspx
CIRCULAR LETTER NO. 6/42/DASP RECORDING FACILITY FOR CLEARING RESULT DATA,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2064204.aspx
"CIRCULAR LETTER NO. 6/41/DPM THE ALTERATION ON BANK INDONESIA CIRCULAR LETTER NUMBER 6/13/DPM DATED MARCH 11, 2004 CONCERNING THE PROCEDURES FOR LICENSING, THE IMPLEMENTATION OF KNOW YOUR CUSTOMER PRINCIPLES, THE SUPERVISION, THE REPORTING AND SANCTION O",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%20641dpm04.aspx
"CIRCULAR LETTER NO. 6/40/DPM THE THIRD ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO. 6/20/DPM DATED APRIL 26TH, 2004 CONCERNING THE INTEREST RATE FOR DEPOSIT AND INTER BANK MONEY MARKET UNDER GOVERNMENT GUARANTEE",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2064004DPM.aspx
CIRCULAR LETTER NO. 6/39/DASP CLEARING FEES,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2063904.aspx
CIRCULAR LETTER NO. 6/38/DASP USE OF COURIER SERVICE COMPANIES AND IDENTIFICATION TAGS IN LOCAL CLEARING PROCESS  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2063804.aspx
CIRCULAR LETTER NO. 6/37/DPNP ASSESSMENT AND IMPOSITION OF SANCTIONS IN REGARD TO THE APPLICATION OF KNOW YOUR CUSTOMER PRINCIPLES AND OTHER REQUIREMENTS PERTAINING TO THE LAW ON MONEY LAUNDERING CRIME  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2063704%20dpnp.aspx
CIRCULAR LETTER NO. 6/36/DPM THE SECOND ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO. 6/20/DPM DATED APRIL 26TH 2004 CONCERNING THE INTEREST RATE FOR DEPOSIT AND INTER BANK MONEY MARKET UNDER GOVERNMENT GUARANTEE,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2063604%20dpm.aspx
CIRCULAR LETTER NO. 6/35/DPBPR FIT AND PROPER TEST FOR RURAL CREDIT BANKS  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2063504%20dpbpr.aspx
CIRCULAR LETTER NO. 6/34/DPBPR CERTIFYING INSTITUTION FOR RURAL CREDIT BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2063404%20dpbpr.aspx
BANK INDONESIA REGULATION NO. 6/23/PBI/2004 THE FIT AND PROPER TEST FOR RURAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2062304.aspx
BANK INDONESIA REGULATION NO. 6/22/PBI/2004 RURAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2062204.aspx
BANK INDONESIA REGULATION NO. 6/21/PBI/2004 STATUTORY RESERVES IN RUPIAHS AND FOREIGN CURRENCY FOR COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2062104.aspx
"CIRCULAR LETTER NO. 6/32/DPM AN ALTERATION ON BANK INDONESIA CIRCULAR LETTER NO. 6/20/DPM DATED APRIL 26, 2004 ON THE INTEREST RATE FOR DEPOSIT AND INTER BANK MONEY MARKET UNDER GOVERNMENT GUARANTEE",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2063204.aspx
BANK INDONESIA REGULATION NO. 6/20/PBI/2004 THE AMENDMENT OF BANK INDONESIA REGULATION NUMBER 5/13/PBI/2003 CONCERNING NET OPEN POSITION FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%20062004%20english.aspx
"CIRCULAR LETTER NO. 6/30/DPM AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 6/10/DPM DATED FEBRUARY 16TH, 2004 CONCERNING THE PROCEDURES FOR BIDDING OF GOVERNMENT SECURITIES IN THE PRIMARY MARKET",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%20630dpm.aspx
"CIRCULAR LETTER NO. 6/29/DPM AMENDMENT TO BANK INDONESIA CIRCULAR LETTER NUMBER 6/1/DPM DATED FEBRUARY 16TH, 2004 CONCERNING BANK INDONESIA SCRIPLESS SECURITIES SETTLEMENT SYSTEM  AND  APPENDIX",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%20629dpm.aspx
"CIRCULAR LETTER NO. 6/28/BKR AMENDMENT TO CIRCULAR LETTER OF BANK INDONESIA NO. 5/30/BKR DATED NOVEMBER 18, 2003, CONCERNING HANDOVER OF MANAGEMENT OF BANK INDONESIA LIQUIDITY CREDIT WITHIN THE FRAMEWORK OF PROGRAM CREDIT",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%20628%20BKr.aspx
"CIRCULAR LETTER NO. 6/27/DPM THE ALTERATION TO BANK INDONESIA CIRCULAR LETTER NO. 6/17/DPM DATED APRIL 6, 2004 CONCERNING SECONDARY MARKET TRADING OF BANK INDONESIA CERTIFICATE UNDER REPURCHASE AGREEMENT WITH BANK INDONESIA",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2062704%20dpm.aspx
BANK INDONESIA REGULATION NO. 6/19/PBI/2004 ALLOWANCE FOR EARNING ASSETS LOSSES FOR SHARIA RURAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2061904.aspx
BANK INDONESIA REGULATION NO. 6/18/PBI/2004 EARNING ASSETS QUALITY FOR SHARIA RURAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2061804.aspx
BANK INDONESIA REGULATION NO. 6/17/PBI/2004 RURAL BANKS BASED ON SHARIA PRINCIPLES,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2061704%20eng.aspx
CIRCULAR LETTER NO. 6/26/DPNP STATUTORY RESERVES IN RUPIAHS AND FOREIGN CURRENCIES FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2062604dpnp.aspx
CIRCULAR LETTER NO. 6/25/DPU EXCHANGE OF RUPIAH CURRENCY,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%20625%20dpu.aspx
BANK INDONESIA REGULATION NR. 6/15/PBI/2004 STATUTORY RESERVES IN RUPIAHS AND FOREIGN CURRENCIES FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%20061504%20eng.aspx
CIRCULAR LETTER NO. 6/24/DPNP REVOCATION OF SEVERAL BANK INDONESIA CIRCULAR LETTERS CONCERNING STATUTORY RESERVES FOR COMMERCIAL BANKS IN RUPIAHS AND FOREIGN CURRENCY AT BANK INDONESIA,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2062404%20dpnp.aspx
"BANK INDONESIA REGULATION NO. 6/14/PBI/2004 ISSUANCE, CIRCULATION, REVOCATION AS LEGAL TENDER, WITHDRAWAL FROM CIRCULATION, AND DESTRUCTION OF RUPIAH CURRENCY",https://www.bi.go.id/en/publikasi/peraturan/Pages/pbi%2061404%20eng.aspx
BANK INDONESIA REGULATION NO. 6/13/PBI/2004 THE ALTERATION ON BANK INDONESIA REGULATION NUMBER 6/8/PBI/2004 CONCERNING BANK INDONESIA REAL TIME GROSS SETTLEMENT SYSTEM,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2061304.aspx
"BANK INDONESIA  REGULATION NUMBER : 3/9/PBI/2001 CONCERNING ISSUANCE AND CIRCULATION OF THE YEAR 2002 ISSUE OF COMMEMORATIVE COINS IN THE 500,000 (FIVE HUNDRED THOUSAND) AND 25,000 (TWENTY FIVE THOUSAND)  RUPIAH DENOMINATION “PERINGATAN SERATUS TAHUN BUNG",https://www.bi.go.id/en/publikasi/peraturan/Pages/Kamis_11042013-17.aspx
CIRCULAR LETTER NO. 6/22/DLN REQUIREMENT AND PROCEDURES FOR CARRYING RUPIAH CURRENCY OUT OF OR INTO THE CUSTOMS TERRITORY OF THE REPUBLIC OF INDONESIA  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2062204.aspx
CIRCULAR LETTER NO. 6/21/DPM THE PROCEDURES OF BUYING AND/OR SELLING OF GOVERNMENT SECURITIES IN SECONDARY MARKET BY BANK INDONESIA IN RELATION TO OPEN MARKET OPERATION.  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2062104%20dpm.aspx
CIRCULAR LETTER NO. 6/18/DPNP RISK MANAGEMENT APPLICATION TO BANK SERVICES THROUGH INTERNET (INTERNET BANKING) AND APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/se_61804_eng.aspx
CIRCULAR LETTER NO. 6/20/DPM BLANKET GUARANTEE INTEREST RATE FOR DEPOSIT AND INTERBANK MONEY MARKET  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2062004dpm.aspx
BANK INDONESIA REGULATION NR. 6/12/PBI/2004 INVESTMENT CREDIT FOR PRE-CONVERSION ESTATE DEVELOPMENT UNDER THE NUCLEUS COMPANY AND SMALLHOLDERS SCHEME FOR TRANSMIGRANTS (PIR-TRANS)  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%2061204.aspx
BANK INDONESIA REGULATION NR.6/10/PBI/2004 RATING SYSTEM FOR COMMERCIAL BANKS,https://www.bi.go.id/en/publikasi/peraturan/Pages/regulation%2061004.aspx
BANK INDONESIA REGULATION NO. 6/11/PBI/2004 THE BLANKET GUARANTEE INTEREST RATE FOR DEPOSITS AND INTERBANK MONEY MARKET,https://www.bi.go.id/en/publikasi/peraturan/Pages/regulation%2061104.aspx
CIRCULAR LETTER NO.6/16/DPM THE DECISION ON THE MARGIN OF DEPOSIT INTEREST RATE OF THIRD PARTY GUARANTEED BY THE GOVERNMENT/A>  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/Circular%20Letter.aspx
CIRCULAR LETTER NO.6/15/DPNP FIT AND PROPER TEST AND APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/se%2061504%20eng.aspx
BANK INDONESIA REGULATION NO. 6/9/PBI/2004 THE SUBSEQUENT ACTION FOR SUPERVISION AND DESIGNATION OF BANK STATUS,https://www.bi.go.id/en/publikasi/peraturan/Pages/bir%206904%20eng.aspx
"BANK INDONESIA REGULATION NO.1/7/PBI/1999, DATED SEPTEMBER 20, 1999 - CONCERNING THE DEBTOR INFORMATION SYSTEM",https://www.bi.go.id/en/publikasi/peraturan/Pages/Rabu_20032013-2.aspx
"BANK INDONESIA REGULATION NO.2/1/PBI/2000, DATED JANUARY 14, 2000 - CONCERNING THE FIT AND PROPER TEST THE GOVERNOR OF BANK INDONESIA",https://www.bi.go.id/en/publikasi/peraturan/Pages/Rabu_20032013-3.aspx
"BANK INDONESIA REGULATION NO.2/5/PBI/2000, DATED FEBRUARY 21, 2000- CONCERNING PROVISION OF BANK FUNDS GUARANTEED BY OTHER BANKS",https://www.bi.go.id/en/publikasi/peraturan/Pages/Rabu_20032013-4.aspx
"BANK INDONESIA REGULATION NO.2/7/PBI/2000, DATED FEBRUARY 23, 2000- CONCERNING THE STATUTORY RESERVE IN RUPIAHS AND FOREIGN CURRENCIES FOR COMMERCIAL BANKS CONDUCTING BUSINESS BASED ON SHARIA PRINCIPLES",https://www.bi.go.id/en/publikasi/peraturan/Pages/Rabu_20032013-5.aspx
"BANK INDONESIA REGULATION NO.2/11/PBI/2000, DATED MARCH 31, 2000 - CONCERNING DESIGNATION OF BANK STATUS AND PLACEMENT OF BANKS IN RECEIVERSHIP OF THE INDONESIA BANK RESTRUCTURING AGENCY",https://www.bi.go.id/en/publikasi/peraturan/Pages/Rabu_20032013-6.aspx
"BANK INDONESIA REGULATION NO.2/15/PBI/2000, DATED JUNE 12, 2000 - BANK INDONESIA REGULATION NO.2/16/PBI/2000 - CONCERNING AMENDMENT TO DECREE OF THE BOARD OF MANAGING DIRECTORS OF BANK INDONESIA NO.31/150/KEP/DIR DATED NOVEMBER 12, 1998 CONCERNING DEBT RE",https://www.bi.go.id/en/publikasi/peraturan/Pages/Rabu)20032013.aspx
"BANK INDONESIA REGULATION NO.2/16/PBI/2000, DATED JUNE 12, 2000 - CONCERNING AMENDMENT TO DECREE OF THE BOARD OF MANAGING DIRECTORS OF BANK INDONESIA NO.31/177/KEP/DIR DATED DECEMBER 31, 1998 CONCERNING THE LEGAL LENDING LIMIT FOR COMMERCIAL BANKS",https://www.bi.go.id/en/publikasi/peraturan/Pages/Rabu_20032013-7.aspx
"BANK INDONESIA REGULATION NO.1/1/PBI/1999, DATED MAY 18TH 1999 - CONCERNING FUNDING FACILITIES FOR RESOLVING SHORT TERM FUNDING DIFFICULTIES FOR COMMERCIAL BANKS",https://www.bi.go.id/en/publikasi/peraturan/Pages/Rabu_20032013-14.aspx
"BANK INDONESIA REGULATION NO.1/10/PBI/1999, DATED DECEMBER 3RD, 1999 - CONCERNING PORTFOLIO OF GOVERNMENT BONDS FOR COMMERCIAL BANKS PARTICIPATIG IN THE RECAPITALIZATION PROGRAM",https://www.bi.go.id/en/publikasi/peraturan/Pages/Rabu_20032013-13.aspx
"BANK INDONESIA REGULATION NO.2/6/PBI/2000, DATED FEBRUARY 21ST, 2000 - CONCERNING REQUIREMENTS AND PROCEDURES FOR BANK EXAMINATION",https://www.bi.go.id/en/publikasi/peraturan/Pages/Rabu_20032013-15.aspx
"BANK INDONESIA REGULATION NO.2/10/PBI/2000, DATED MARCH 29TH, 2000 - AMANDEMENT TO BANK INDONESIA REGULATION NO.1/10/PBI/1999 CONCERNING PORTFOLIO OF GOVERNMENT BONDS FOR COMMERCIAL BANKS PARTICIPATING IN THE BANK RECAPITALIZATION PROGRAM",https://www.bi.go.id/en/publikasi/peraturan/Pages/Rabu_20032013-16.aspx
"CIRCULLAR LETTER NO.2/3/DPNP, DATED JANUARY 26TH, 2000 - SCORING PROCEDURE FOR THE FIT AND PROPER TEST",https://www.bi.go.id/en/publikasi/peraturan/Pages/Selasa_19032013-20.aspx
"CIRCULLAR LETTER NO.1/5/DPNP, DATED DECEMBER 10TH, 1999 - REQUIREMENTS AND PROCEDURE FOR APPLICATION FOR USE OF GOVERNMENT BONDS AS COLLATERAL FOR COMMERCIAL BANKS PARTICIPATING IN THE RECAPITALIZATION PROGRAM",https://www.bi.go.id/en/publikasi/peraturan/Pages/Selasa_19032013-18.aspx
"CIRCULLAR LETTER NO.2/14/DPNP, DATED JUNE 27TH 2000 - DESIGNATION OF SERIES FR0002 GOVERNMENT BONDS FOR TRADING ON THE SECONDARY MARKET",https://www.bi.go.id/en/publikasi/peraturan/Pages/Selasa_19032013-19.aspx
"CIRCULAR LETTER NO. 6/13/DPM THE PROCEDURE FOR LICENSING, THE APPLICATION OF KNOW YOUR CUSTOMER PRINCIPLE, THE SUPERVISION, REPORTING, AND SANCTION FOR NON-BANK MONEY CHANGERS  AND  APPENDIX",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2061304.aspx
CIRCULAR LETTER NO. 6/12/DPNP THE INTEREST RATE MARGIN FOR THIRD PARTY DEPOSIT UNDER GOVERNMENT GUARANTEE,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2061204.aspx
BANK INDONESIA REGULATION NR.6/5/PBI/2004 THE ALTERATION OF BANK INDONESIA REGULATION NUMBER 4/10/PBI/2002 ON BANK INDONESIA CERTIFICATE,https://www.bi.go.id/en/publikasi/peraturan/Pages/Regulation%206504.aspx
BANK INDONESIA REGULATION NR.6/4/PBI/2004 THE AMENDMENT TO BANK INDONESIA REGULATION NUMBER 4/9/PBI/2002 CONCERNING OPEN MARKET OPERATIONS,https://www.bi.go.id/en/publikasi/peraturan/Pages/Regulation%206404.aspx
"CIRCULAR LETTER NO.6/11/DPM THE CRITERIA, REQUIREMENTS AND PROCEDURES FOR APPOINTMENT OF BIDDERS FOR SOVEREIGN DEBT INSTRUMENTS  AND APPENDIX",https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2061104%20dpm.aspx
CIRCULAR LETTER NO. 6/10/DPM PROCEDURES FOR GOVERNMENT SECURITIES AUCTION ON THE PRIMARY MARKET,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2061004.aspx
CIRCULAR LETTER NO. 6/9/DPM PROCEDURE FOR PROVISION OF THE SHARIA BANK SHORT TERM FINANCING FACILITY  AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%206904dpm.aspx
CIRCULAR LETTER NO. 6/4/DPM ISSUANCE AND TRADING OF BANK INDONESIA CERTIFICATE,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2064dpm04%20eng.aspx
CIRCULAR LETTER NO.6/5/DPM IMPLEMENTATION AND SETTLEMENT OF BANK INDONESIA RUPIAH DEPOSIT FACILITY (FASBI) AND  APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%206504.aspx
CIRCULAR LETTER NO. 6/6/DPM OPERATING PROCEDURES FOR BANK INDONESIA WADIAH CERTIFICATES  AND APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2066dpm.aspx
CIRCULAR LETTER NO.6/3/DPM REQUIREMENTS AND PROCEDURE FOR APPOINTMENT OF SUB-REGISTRIES FOR SECURITIES ADMINISTRATION,https://www.bi.go.id/en/publikasi/peraturan/Pages/cl%2063dpm.aspx
CIRCULAR LETTER NR. 6/2/DPM USER FEES FOR THE BANK INDONESIA - SCRIPLESS SECURITIES SETTLEMENT SYSTEM AND APPENDIX,https://www.bi.go.id/en/publikasi/peraturan/Pages/circular%20letter%20060204.aspx
"BANK INDONESIA REGULATION NR. 6/3/PBI/2004 ISSUANCE, SALE AND PURCHASE, AND ADMINISTRATION OF GOVERNMENT SECURITIES",https://www.bi.go.id/en/publikasi/peraturan/Pages/Regulation%206304.aspx
BANK INDONESIA REGULATION NR.6/2/PBI/2004 THE BANK INDONESIA - SCRIPLESS SECURITIES SETTLEMENT SYSTEM (BI-SSSS),https://www.bi.go.id/en/publikasi/peraturan/Pages/Bank%20Indonesia%20Regulation.aspx
